class,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1,0.0203,0.629,187246,0.648,0.0356,8,0.299,-14.063,1,0.0382,104.014,4,0.691
1,0.251,0.74,218507,0.958,5.84e-06,10,0.213,-2.236,1,0.154,104.069,4,0.83
1,0.0766,0.688,256640,0.873,0.00173,6,0.102,-7.448,1,0.0538,110.052,4,0.905
1,0.000233,0.46,224773,0.858,6.72e-05,5,0.0741,-4.495,1,0.0392,131.54,4,0.502
1,0.0132,0.626,224640,0.923,0.000771,1,0.0331,-4.448,1,0.0474,87.377,4,0.845
1,0.0929,0.715,235453,0.92,0.0,2,0.296,-4.189,1,0.0849,100.61,4,0.798
1,0.0582,0.525,260987,0.879,0.00396,11,0.123,-4.927,0,0.0469,118.079,4,0.842
1,0.00178,0.467,172707,0.887,0.0,0,0.189,-5.247,1,0.0497,167.25,4,0.756
1,0.000744,0.471,228520,0.944,0.000587,10,0.193,-4.673,0,0.0686,94.414,4,0.763
1,0.0326,0.445,273600,0.955,0.284,8,0.317,-8.027,1,0.0856,123.343,4,0.336
1,0.0129,0.599,206200,0.957,7.06e-05,11,0.155,-5.764,1,0.188,103.68,4,0.489
1,0.00444,0.622,222773,0.949,0.0656,9,0.0448,-4.912,1,0.134,144.025,4,0.733
1,0.00576,0.75,231800,0.462,0.545,0,0.307,-7.664,1,0.0779,123.865,4,0.309
1,0.0014,0.476,202053,0.979,0.00729,4,0.0944,-3.506,0,0.132,140.404,4,0.416
1,0.00796,0.759,309760,0.578,8.18e-05,6,0.0605,-12.56,0,0.0468,105.598,4,0.944
1,0.00388,0.619,457133,0.703,0.205,10,0.163,-9.414,0,0.0525,115.043,4,0.709
1,0.0438,0.634,175493,0.849,0.0,0,0.363,-7.075,1,0.105,156.004,4,0.919
1,0.000423,0.278,237027,0.676,0.000899,9,0.136,-8.821,1,0.0371,104.545,4,0.494
1,0.0223,0.624,193373,0.899,0.000155,0,0.0975,-5.71,1,0.0295,104.055,4,0.797
1,0.00836,0.818,222640,0.705,0.00233,6,0.613,-6.679,1,0.177,138.559,4,0.772
1,0.141,0.449,356400,0.901,0.0675,6,0.128,-7.711,1,0.0526,125.148,4,0.696
1,0.00389,0.957,157467,0.415,1.29e-06,6,0.109,-13.477,0,0.344,116.325,4,0.647
1,0.00172,0.551,265840,0.939,0.000239,11,0.109,-5.371,1,0.171,90.592,4,0.367
1,0.00132,0.736,216733,0.811,0.000142,9,0.107,-4.17,0,0.081,103.502,4,0.609
1,0.00022,0.524,184867,0.939,0.0,9,0.623,-3.994,1,0.113,150.184,4,0.661
1,0.319,0.542,175400,0.915,5.34e-05,9,0.171,-9.637,1,0.0549,159.81,4,0.92
1,0.287,0.796,222427,0.872,0.0,9,0.284,-6.722,0,0.0573,129.894,4,0.866
1,0.018,0.465,237893,0.865,0.00135,11,0.0769,-9.573,0,0.098,117.528,4,0.677
1,0.0768,0.534,249293,0.887,9.93e-05,0,0.325,-3.777,1,0.0345,122.494,4,0.72
1,0.0745,0.547,239560,0.822,0.00943,0,0.0645,-7.201,1,0.0292,130.138,4,0.774
1,0.0963,0.689,225040,0.844,0.00852,10,0.0621,-5.519,0,0.0348,129.973,4,0.772
1,0.0713,0.801,180518,0.723,0.154,10,0.0675,-4.985,0,0.0689,109.03,4,0.883
1,0.372,0.638,251489,0.8,0.00553,7,0.113,-12.077,1,0.0572,112.055,4,0.569
1,0.121,0.579,216467,0.654,3.62e-06,1,0.0673,-12.421,0,0.0553,129.537,4,0.616
1,0.00135,0.387,196907,0.906,3.96e-06,4,0.582,-4.536,1,0.102,177.031,4,0.85
1,0.000341,0.637,209813,0.849,0.0386,1,0.141,-6.855,1,0.0362,104.074,4,0.936
1,0.026,0.383,246933,0.893,0.0,7,0.0251,-8.638,1,0.037,205.544,4,0.803
1,0.219,0.701,144333,0.261,0.0,0,0.0821,-19.846,1,0.0938,97.042,4,0.89
1,0.599,0.937,134000,0.723,0.0,0,0.211,-12.01,1,0.0567,139.581,4,0.9
1,0.0359,0.507,278707,0.588,0.000129,0,0.373,-4.881,1,0.0641,170.889,4,0.637
1,0.00379,0.615,187600,0.799,0.000653,4,0.254,-3.673,1,0.0458,103.922,4,0.963
1,5.32e-05,0.14,176307,0.955,0.279,11,0.162,-3.529,0,0.374,166.625,4,0.189
1,0.000564,0.645,215560,0.881,2.16e-05,5,0.365,-3.182,0,0.0333,128.798,4,0.935
1,2.64e-05,0.38,176346,0.988,7.86e-05,1,0.368,-2.042,1,0.0639,186.113,4,0.769
1,0.000769,0.366,255627,0.94,9.42e-05,1,0.188,-5.119,0,0.0696,130.198,4,0.369
1,0.000519,0.452,222027,0.873,0.0,9,0.0592,-4.867,1,0.0613,80.473,4,0.433
1,0.0383,0.642,241640,0.808,0.00829,0,0.547,-6.406,1,0.0463,97.565,4,0.273
1,0.000119,0.582,186533,0.88,0.335,7,0.279,-6.242,1,0.047,125.584,4,0.527
1,0.00494,0.616,180267,0.961,0.0,11,0.078,-3.144,0,0.139,114.492,4,0.523
1,0.00701,0.578,199080,0.866,0.0,1,0.257,-3.804,1,0.0619,128.038,4,0.619
1,0.022,0.734,231493,0.864,9.94e-06,2,0.246,-6.119,1,0.303,105.933,4,0.47
1,0.676,0.235,110093,0.977,0.000249,0,0.8,-1.606,1,0.141,91.929,4,0.379
1,0.0124,0.412,229467,0.919,0.0601,5,0.424,-7.291,1,0.184,166.367,4,0.572
1,0.000278,0.419,210240,0.934,0.0015,7,0.132,-3.908,0,0.12,127.288,4,0.286
1,0.000319,0.649,278707,0.896,1.19e-05,10,0.102,-2.704,0,0.056,90.009,4,0.924
1,1.88e-05,0.501,225307,0.905,0.765,11,0.383,-5.721,0,0.0518,123.277,4,0.584
1,0.00237,0.548,289560,0.926,0.163,11,0.712,-5.967,1,0.0907,97.55,4,0.294
1,5.59e-05,0.404,258467,0.72,0.836,10,0.0466,-9.18,0,0.0626,121.649,4,0.475
1,0.129,0.673,207400,0.72,0.0133,8,0.0813,-10.411,1,0.0376,133.62,4,0.6
1,0.000123,0.5,197160,0.975,0.000379,10,0.104,-3.176,0,0.0824,138.005,4,0.767
1,0.0019,0.522,185027,0.952,0.0,11,0.37,-2.915,1,0.045,128.187,4,0.614
1,0.00611,0.535,159587,0.931,7.26e-05,8,0.0887,-4.012,1,0.0451,120.958,4,0.825
1,0.0278,0.56,188573,0.916,6.27e-06,9,0.294,-4.319,0,0.0673,151.963,4,0.524
1,0.0202,0.835,244640,0.648,0.225,1,0.308,-8.15,1,0.0488,99.701,4,0.674
1,1.83e-05,0.399,231480,0.953,2.53e-05,4,0.149,-4.276,1,0.0752,174.216,4,0.555
1,0.0938,0.567,187613,0.795,0.0,9,0.114,-4.985,0,0.134,170.06,4,0.635
1,0.0417,0.508,215307,0.813,0.0,7,0.0838,-3.158,1,0.139,154.638,4,0.55
1,0.135,0.756,246893,0.415,0.0,8,0.144,-14.429,1,0.0555,96.99,4,0.68
1,0.00225,0.535,173680,0.948,0.0,6,0.376,-4.19,0,0.0356,103.183,4,0.778
1,0.000202,0.463,220427,0.983,0.129,8,0.303,-3.254,0,0.138,130.394,4,0.37
1,0.0131,0.839,215160,0.573,4.18e-05,6,0.057,-12.97,1,0.225,96.738,4,0.813
1,0.000128,0.493,292413,0.892,0.0218,4,0.207,-5.601,1,0.0352,133.479,4,0.23
1,0.0231,0.443,274027,0.96,0.434,8,0.351,-8.07,1,0.0757,123.378,4,0.243
1,0.000261,0.587,255573,0.891,0.00454,11,0.314,-3.381,1,0.0361,124.005,4,0.705
1,0.00111,0.474,284027,0.977,0.00298,7,0.201,-3.839,0,0.176,89.494,4,0.236
1,0.145,0.58,285347,0.634,0.000984,7,0.329,-11.058,1,0.0252,97.919,4,0.935
1,0.0929,0.602,248147,0.668,4.79e-06,9,0.0708,-8.023,1,0.0308,120.229,4,0.753
1,0.0381,0.548,218693,0.905,3.37e-05,5,0.163,-7.237,1,0.0607,90.587,4,0.457
1,0.0102,0.474,274282,0.843,0.104,0,0.362,-5.909,1,0.272,97.691,4,0.433
1,0.000175,0.508,218920,0.826,0.000459,4,0.0878,-5.783,0,0.04,120.012,4,0.543
1,0.00608,0.449,494533,0.642,0.00707,2,0.175,-10.527,1,0.0487,113.638,4,0.586
1,0.000564,0.327,219800,0.895,0.0159,9,0.104,-7.428,1,0.0367,169.39,4,0.898
1,0.000219,0.458,243200,0.895,0.000394,2,0.106,-3.972,1,0.0681,130.327,4,0.357
1,0.0372,0.472,201027,0.946,0.0,2,0.352,-4.591,1,0.145,177.489,4,0.486
1,0.0397,0.494,235800,0.698,0.00634,6,0.152,-12.049,0,0.0553,95.842,4,0.778
1,0.436,0.684,250000,0.486,9.77e-05,2,0.12,-12.521,1,0.0385,115.076,4,0.826
1,0.0437,0.406,231360,0.988,0.0637,9,0.0664,-2.72,1,0.0926,100.038,4,0.24
1,0.125,0.58,149676,0.596,0.0,0,0.0297,-10.528,0,0.0751,140.273,4,0.715
1,0.00062,0.33,307200,0.951,0.000319,9,0.264,-7.332,0,0.0703,141.31,4,0.445
1,0.262,0.657,184053,0.817,0.00674,0,0.248,-4.415,1,0.0554,107.995,4,0.651
1,0.00229,0.346,284427,0.765,7.54e-06,8,0.213,-8.558,1,0.0413,106.463,4,0.644
1,0.00764,0.527,167467,0.794,0.0273,11,0.318,-5.525,0,0.0535,140.043,4,0.272
1,0.00348,0.521,328427,0.721,0.0113,2,0.391,-7.699,1,0.0254,97.578,4,0.611
1,6.01e-05,0.364,258973,0.925,0.000251,4,0.0603,-4.224,1,0.0659,153.981,4,0.301
1,0.000917,0.433,269373,0.959,0.0,9,0.028,-4.04,1,0.0431,172.984,4,0.365
1,0.0744,0.696,218107,0.58,0.0212,9,0.32,-9.716,1,0.0265,105.172,4,0.683
1,0.0492,0.668,212440,0.921,0.00517,7,0.0877,-3.727,1,0.0439,120.0,4,0.782
1,1.8e-05,0.325,238653,0.91,0.12,11,0.0418,-4.578,1,0.0422,109.615,3,0.216
1,0.00595,0.578,181213,0.953,0.264,4,0.132,-3.215,1,0.0447,123.976,4,0.517
1,0.00151,0.204,429867,0.874,0.0112,9,0.0899,-9.128,1,0.0675,157.013,4,0.632
1,5.94e-05,0.429,232425,0.992,0.763,2,0.167,-2.724,1,0.165,172.093,4,0.238
1,0.0167,0.624,261907,0.806,0.0551,2,0.0568,-11.158,1,0.0636,111.724,4,0.716
1,3.48e-05,0.256,389333,0.863,0.00405,5,0.364,-6.582,1,0.106,158.947,4,0.521
1,0.0222,0.476,274600,0.98,0.000933,1,0.39,-5.646,1,0.0708,150.342,4,0.667
1,0.000892,0.209,239413,0.857,0.00123,1,0.489,-5.419,0,0.0913,173.546,4,0.404
1,0.00207,0.574,189133,0.889,1.12e-05,10,0.0333,-3.44,1,0.0524,116.007,4,0.784
1,0.000776,0.231,243823,0.888,0.000292,2,0.414,-3.414,1,0.0511,90.714,4,0.368
1,5.1e-05,0.219,176307,0.952,0.0989,2,0.157,-3.621,1,0.176,112.886,1,0.172
1,0.00117,0.285,254027,0.947,0.0,6,0.0609,-3.288,0,0.155,171.046,4,0.551
1,0.00578,0.426,280360,0.903,0.00945,1,0.0945,-9.661,1,0.0389,122.201,4,0.762
1,1.86e-05,0.256,246920,0.909,0.34,0,0.28,-5.6,1,0.0394,186.649,4,0.83
1,0.0333,0.282,225467,0.903,0.000347,4,0.354,-6.598,1,0.068,165.686,4,0.543
1,0.00079,0.59,249000,0.886,0.00153,11,0.0884,-7.995,0,0.0362,133.34,4,0.567
1,0.000362,0.352,358500,0.798,0.164,1,0.147,-5.974,1,0.0613,158.035,4,0.133
1,0.41,0.737,197000,0.743,0.0,7,0.487,-6.412,1,0.0362,121.117,4,0.911
1,0.0052,0.434,221240,0.948,0.0,9,0.234,-7.38,1,0.0514,135.3,4,0.722
1,0.00381,0.21,217920,0.851,0.0,11,0.297,-8.789,0,0.0754,139.08,4,0.353
1,0.557,0.286,228960,0.83,0.0433,4,0.133,-6.801,0,0.106,190.288,4,0.686
1,0.000776,0.485,198680,0.898,0.00244,4,0.642,-3.75,1,0.0568,99.983,4,0.494
1,0.013,0.462,218560,0.925,0.00042,6,0.147,-5.159,1,0.0566,95.928,4,0.714
1,1.86e-05,0.523,324747,0.984,0.0175,11,0.0553,-3.695,0,0.116,120.004,4,0.324
1,0.00149,0.544,272162,0.986,0.0445,1,0.34,-3.604,0,0.157,108.033,4,0.292
1,0.03,0.296,305947,0.669,0.831,0,0.154,-5.364,0,0.0452,74.692,4,0.679
1,0.425,0.193,102133,0.68,0.48,8,0.109,-8.471,1,0.053,81.346,4,0.521
1,0.575,0.346,478173,0.335,0.00674,7,0.185,-12.453,1,0.0339,84.204,4,0.213
1,0.437,0.376,255600,0.751,0.0207,7,0.782,-10.997,1,0.0699,131.666,4,0.842
1,0.0203,0.217,537507,0.628,0.32,11,0.143,-9.286,1,0.0306,77.785,4,0.274
1,0.0187,0.465,289467,0.903,0.00114,9,0.348,-4.628,1,0.0587,137.272,4,0.601
1,0.0765,0.252,547107,0.844,0.00018,0,0.084,-8.121,1,0.0572,118.158,4,0.351
1,0.0283,0.298,368507,0.895,0.00574,9,0.305,-7.647,0,0.0547,173.737,4,0.544
1,0.15,0.472,382297,0.366,0.308,11,0.0837,-12.595,0,0.0286,127.167,4,0.171
1,0.157,0.455,249768,0.765,0.212,7,0.244,-11.99,1,0.041,94.851,4,0.288
1,0.0746,0.403,254133,0.709,0.494,9,0.132,-9.366,1,0.0885,97.161,4,0.654
1,0.0251,0.426,219840,0.693,0.0065,8,0.101,-9.759,1,0.0377,126.804,4,0.751
1,0.181,0.515,145747,0.534,0.00278,6,0.0547,-8.045,1,0.0768,70.776,4,0.426
1,0.254,0.397,354320,0.396,0.0,3,0.268,-9.91,1,0.05,142.913,4,0.227
1,0.00809,0.453,395293,0.601,0.000761,5,0.304,-9.537,1,0.0621,122.591,4,0.486
1,0.000221,0.392,266387,0.936,0.839,5,0.407,-6.532,1,0.0849,167.333,4,0.564
1,0.0146,0.491,502600,0.738,0.16,2,0.2,-7.04,1,0.0332,148.002,4,0.506
1,0.133,0.523,277267,0.758,0.0,2,0.0952,-9.81,1,0.0403,135.437,4,0.766
1,0.000461,0.552,282467,0.948,0.00031,2,0.0607,-4.896,1,0.15,127.473,4,0.502
1,0.0205,0.453,285000,0.654,0.00395,4,0.172,-8.855,0,0.0317,115.0,4,0.702
1,0.000715,0.675,254827,0.86,0.0401,0,0.0975,-8.553,1,0.026,124.961,4,0.771
1,0.00752,0.284,340907,0.875,0.000461,11,0.402,-6.069,0,0.0422,75.009,4,0.595
1,0.447,0.314,451160,0.855,0.854,2,0.173,-7.907,1,0.034,104.983,4,0.855
1,0.0554,0.661,228760,0.807,0.000498,1,0.0265,-7.673,1,0.0704,127.11,4,0.895
1,0.309,0.604,289800,0.905,0.0632,4,0.0837,-7.059,0,0.0578,147.448,4,0.723
1,0.153,0.536,342333,0.208,0.742,0,0.111,-18.841,0,0.0361,115.137,4,0.174
1,0.0011,0.382,251733,0.814,0.00401,3,0.101,-7.23,1,0.0406,116.454,4,0.569
1,3.02e-05,0.446,203448,0.915,0.0,7,0.481,-4.232,1,0.0416,174.065,4,0.28
1,0.0394,0.402,211547,0.859,0.0,1,0.0745,-4.41,0,0.0466,95.31,4,0.514
1,0.00272,0.517,211520,0.906,9.26e-06,1,0.113,-3.677,1,0.0735,172.977,4,0.731
1,0.0142,0.356,204733,0.96,0.0,4,0.209,-3.487,1,0.104,125.921,4,0.0857
1,0.00143,0.541,208693,0.904,0.0,7,0.193,-3.001,1,0.0435,98.122,4,0.541
1,0.0124,0.645,186493,0.72,1.18e-06,8,0.502,-6.032,1,0.0399,92.799,4,0.79
1,0.00143,0.587,197400,0.759,0.0,5,0.0637,-5.571,1,0.0346,128.4,4,0.866
1,0.00725,0.465,182827,0.896,0.0,2,0.206,-3.126,1,0.0795,181.014,4,0.569
1,0.015,0.485,186867,0.82,2.81e-05,3,0.112,-4.085,1,0.0493,94.063,4,0.219
1,0.0541,0.358,254955,0.912,0.0,9,0.183,-4.631,1,0.121,202.789,4,0.626
1,2.04e-05,0.275,269027,0.773,3.6e-06,1,0.115,-4.638,1,0.0494,150.016,4,0.163
1,0.00166,0.423,206520,0.94,0.0,1,0.178,-4.012,0,0.0635,149.934,4,0.505
1,0.000618,0.574,178267,0.911,0.0,9,0.0769,-5.176,1,0.0715,98.075,4,0.573
1,9.2e-05,0.519,219267,0.868,0.000901,5,0.0881,-4.037,0,0.0761,174.73,4,0.72
1,0.000665,0.545,192000,0.932,0.0,7,0.127,-2.189,0,0.0399,92.956,4,0.465
1,0.0411,0.568,244480,0.835,0.0,8,0.357,-6.896,0,0.0687,170.045,4,0.625
1,0.0027,0.458,203733,0.971,0.0,8,0.179,-4.549,1,0.1,149.938,4,0.489
1,0.000743,0.532,258267,0.802,0.0,1,0.305,-4.113,0,0.0391,106.993,4,0.319
1,0.000161,0.547,195707,0.919,0.001,4,0.197,-5.037,1,0.0571,112.889,4,0.529
1,0.00243,0.257,189693,0.936,0.0,2,0.14,-6.131,1,0.357,197.929,4,0.376
1,0.0511,0.251,260306,0.932,3.29e-05,4,0.642,-4.167,0,0.159,165.253,4,0.229
1,0.0348,0.649,281040,0.657,0.000372,2,0.136,-6.607,1,0.0258,113.423,4,0.434
1,0.000363,0.525,187253,0.941,0.0,6,0.124,-4.642,0,0.123,113.996,4,0.536
1,0.00491,0.432,254080,0.933,0.0,7,0.464,-4.523,0,0.0622,82.5,4,0.452
1,0.000738,0.351,295533,0.905,0.000701,11,0.104,-5.382,0,0.0517,141.009,4,0.437
1,0.000183,0.329,196693,0.839,8.98e-06,9,0.281,-6.267,1,0.0488,174.333,4,0.554
1,0.000445,0.454,219840,0.926,0.0,10,0.107,-2.171,0,0.0674,159.845,4,0.574
1,0.133,0.411,184440,0.702,0.0,1,0.0973,-4.702,1,0.0334,178.493,4,0.407
1,0.0297,0.565,201427,0.867,0.0,2,0.147,-5.497,0,0.0333,115.006,4,0.259
1,0.00982,0.425,190493,0.91,4.05e-05,8,0.2,-4.369,0,0.0388,121.585,4,0.693
1,0.000494,0.435,207634,0.95,0.0,8,0.317,-3.869,1,0.106,160.987,4,0.457
1,0.19,0.387,185600,0.442,0.0,0,0.0788,-7.086,1,0.0352,169.481,4,0.382
1,0.12,0.525,241453,0.796,5.18e-06,9,0.108,-5.98,1,0.0315,133.408,4,0.204
1,0.0601,0.686,203027,0.84,5.38e-06,1,0.164,-5.142,1,0.159,105.0,4,0.704
1,0.000198,0.529,238880,0.922,0.0,3,0.26,-3.84,1,0.0459,109.847,4,0.628
1,0.0107,0.495,243800,0.673,6.92e-05,2,0.0852,-7.101,0,0.031,148.022,3,0.59
1,0.125,0.555,258107,0.814,1.36e-06,7,0.225,-6.118,1,0.0505,120.891,3,0.337
1,1.75e-05,0.381,237227,0.949,0.000189,7,0.167,-4.291,0,0.0747,126.117,4,0.183
1,0.112,0.584,243227,0.536,0.0,10,0.456,-8.158,1,0.0279,126.996,4,0.44
1,0.000319,0.429,177067,0.913,4.73e-05,11,0.101,-5.945,1,0.0431,161.122,4,0.739
1,2.77e-05,0.512,213747,0.951,1.56e-05,4,0.252,-4.245,0,0.0661,110.172,4,0.145
1,0.00461,0.445,270625,0.891,0.0,7,0.0849,-2.573,1,0.0659,130.038,4,0.192
1,7.7e-05,0.231,209267,0.96,0.0164,1,0.366,-4.632,0,0.19,174.837,4,0.359
1,0.039,0.233,217480,0.848,1.87e-05,11,0.135,-6.322,1,0.0461,177.44,4,0.223
1,0.0159,0.654,250467,0.741,0.000351,9,0.0748,-5.364,1,0.0306,135.97,4,0.716
1,0.000295,0.338,192293,0.941,0.00495,1,0.281,-3.832,1,0.077,143.719,3,0.312
1,0.00907,0.653,266347,0.818,0.23,5,0.0703,-8.125,1,0.047,174.984,4,0.198
1,0.0233,0.61,234960,0.766,0.0148,2,0.107,-5.663,1,0.0267,107.483,4,0.582
1,0.00788,0.47,314080,0.644,0.125,4,0.0934,-7.314,1,0.0269,160.068,4,0.22
1,1.2e-05,0.281,156946,0.953,0.0991,8,0.0839,-4.574,0,0.0997,153.118,4,0.28
1,0.000124,0.384,230920,0.874,0.0,5,0.245,-2.533,1,0.0378,95.055,4,0.267
1,0.0149,0.494,341867,0.659,0.127,4,0.103,-7.55,1,0.0305,146.996,4,0.158
1,3.78e-05,0.334,234600,0.979,7.11e-05,6,0.342,-4.529,0,0.116,163.803,4,0.307
1,0.00175,0.335,148120,0.936,4.81e-06,2,0.14,-2.056,1,0.0797,177.422,4,0.436
1,0.00848,0.554,202432,0.941,0.0,10,0.102,-3.159,0,0.0347,134.916,4,0.524
1,0.0002,0.431,311440,0.877,0.000252,10,0.152,-4.762,0,0.0704,148.298,4,0.262
1,0.000233,0.453,214733,0.874,0.00309,5,0.104,-5.971,0,0.05,129.935,4,0.422
1,0.000198,0.355,159932,0.952,0.000722,8,0.254,-6.001,1,0.0569,174.764,4,0.291
1,0.265,0.524,273080,0.623,0.0,8,0.633,-6.192,0,0.0325,61.018,4,0.328
1,0.00505,0.566,230667,0.832,0.0,8,0.127,-4.644,1,0.0603,175.028,4,0.86
1,0.000291,0.398,220200,0.978,0.0,2,0.0947,-4.001,1,0.133,177.797,4,0.441
1,3.43e-05,0.486,198267,0.904,2.83e-05,6,0.0947,-3.751,0,0.0638,173.734,4,0.786
1,0.00186,0.576,219960,0.75,0.0,5,0.195,-2.265,1,0.0319,127.889,4,0.726
1,0.39,0.534,203627,0.792,0.0,5,0.191,-4.512,1,0.0677,145.881,4,0.477
1,0.000336,0.378,217120,0.851,0.0,7,0.495,-4.378,1,0.0375,170.017,4,0.41
1,0.000221,0.292,210333,0.933,9.86e-06,9,0.473,-4.371,1,0.064,202.012,4,0.296
1,0.00291,0.378,153800,0.886,0.0,2,0.226,-3.04,1,0.1,99.533,4,0.561
1,4.1e-05,0.4,264547,0.907,0.000472,5,0.151,-4.956,1,0.101,162.626,4,0.413
1,7.03e-06,0.292,183893,0.902,8.02e-06,9,0.375,-7.353,1,0.0692,93.101,4,0.27
1,0.000631,0.226,237680,0.891,9.75e-06,9,0.225,-5.531,0,0.0702,167.876,4,0.511
1,0.0509,0.224,205707,0.905,0.0,5,0.281,-3.239,0,0.0722,78.318,4,0.485
1,0.000654,0.457,209627,0.882,0.0,2,0.332,-4.92,0,0.0529,92.096,4,0.281
1,0.0014,0.317,235173,0.977,0.0,4,0.289,-3.446,1,0.286,166.713,4,0.176
1,0.659,0.484,158960,0.405,0.0,7,0.0893,-11.089,1,0.032,148.551,4,0.376
1,0.127,0.597,235200,0.931,0.0,11,0.0504,-4.591,0,0.0984,92.003,4,0.534
1,5.74e-05,0.164,184920,0.925,0.000105,9,0.395,-2.682,0,0.084,163.751,4,0.293
1,0.000433,0.399,192267,0.964,0.0,3,0.228,-1.852,0,0.0801,101.859,4,0.589
1,0.000289,0.524,167200,0.967,7.41e-06,8,0.324,-3.322,1,0.0392,116.273,4,0.731
1,0.755,0.574,175267,0.196,0.0,6,0.139,-15.092,1,0.0321,127.767,4,0.461
1,0.000144,0.392,256640,0.891,0.000165,6,0.091,-6.133,0,0.0485,191.717,4,0.348
1,0.0004,0.437,217737,0.958,0.0275,8,0.0834,-3.398,1,0.0994,131.56,4,0.357
1,0.0481,0.57,203560,0.843,0.0,10,0.0936,-4.797,1,0.0543,124.981,4,0.709
1,0.000147,0.53,180141,0.962,0.000638,8,0.085,-3.186,1,0.048,94.102,4,0.516
1,6.39e-05,0.469,181293,0.877,0.000102,9,0.0967,-4.036,0,0.0838,162.611,3,0.306
1,0.0269,0.292,220973,0.739,0.0,1,0.121,-5.572,1,0.0486,120.249,4,0.266
1,0.00487,0.355,150427,0.986,0.0,5,0.4,-3.426,1,0.195,150.381,4,0.339
1,0.193,0.444,314667,0.452,3.21e-06,4,0.0849,-9.298,1,0.031,88.776,4,0.311
1,0.0226,0.451,157093,0.802,0.0,9,0.244,-5.092,1,0.0475,155.968,4,0.533
1,0.00432,0.365,282600,0.791,0.001,7,0.0994,-4.954,1,0.0541,142.457,3,0.193
1,0.000108,0.324,245680,0.938,0.000949,4,0.0414,-5.738,1,0.0799,90.321,4,0.827
1,0.00404,0.523,184613,0.798,6.52e-06,4,0.178,-3.801,1,0.0332,107.674,3,0.791
1,0.221,0.33,240040,0.587,1.69e-05,7,0.119,-5.865,1,0.0371,149.204,4,0.154
0,0.182,0.562,194000,0.474,9.8e-05,8,0.114,-8.762,0,0.0351,84.999,4,0.345
0,0.047,0.643,163870,0.783,0.0,10,0.083,-6.458,1,0.0856,154.084,4,0.579
0,0.0528,0.46,191733,0.821,0.0,4,0.0818,-5.333,0,0.0404,164.144,4,0.438
0,0.0886,0.603,237461,0.644,0.0,4,0.0905,-6.447,1,0.0322,112.047,4,0.244
0,0.161,0.587,184156,0.863,0.0,4,0.159,-4.803,1,0.04,160.167,4,0.537
0,0.189,0.557,171493,0.807,0.0,7,0.234,-5.428,1,0.0825,81.045,4,0.578
0,0.0913,0.59,196240,0.881,0.0,6,0.157,-2.898,1,0.0349,129.928,4,0.734
0,0.0441,0.489,182693,0.9,0.0,7,0.247,-3.563,1,0.0488,200.054,4,0.611
0,0.496,0.846,197840,0.711,0.0,0,0.247,-7.939,1,0.061,120.013,4,0.883
0,0.0677,0.587,180252,0.628,1.88e-06,1,0.122,-5.703,1,0.0431,92.003,4,0.649
0,0.368,0.494,211427,0.78,0.0,11,0.0921,-3.825,1,0.064,159.708,4,0.664
0,0.397,0.596,224853,0.544,0.0,10,0.106,-7.294,1,0.0315,147.976,4,0.393
0,0.214,0.471,170200,0.848,1.84e-05,6,0.658,-5.355,1,0.0538,161.049,4,0.332
0,0.032,0.663,157080,0.738,0.000225,7,0.0856,-5.48,1,0.0303,130.02,4,0.825
0,0.263,0.677,179507,0.556,0.0,9,0.105,-6.544,1,0.0306,80.009,4,0.521
0,0.0108,0.51,235242,0.947,0.0,0,0.153,-1.746,1,0.0445,159.995,4,0.749
0,0.52,0.657,169813,0.862,0.0,8,0.152,-5.048,1,0.0275,104.031,4,0.849
0,0.0362,0.597,149293,0.721,0.0,9,0.0832,-6.422,1,0.0356,132.054,4,0.437
0,0.00379,0.527,199242,0.856,0.0,10,0.13,-4.239,1,0.0629,74.972,4,0.573
0,0.302,0.603,192920,0.625,0.0,6,0.141,-6.563,1,0.0258,96.02,4,0.651
0,0.265,0.488,208653,0.637,0.0,10,0.106,-7.63,1,0.0401,88.872,4,0.23
0,0.081,0.49,170440,0.88,0.0,7,0.103,-5.185,1,0.0731,91.93,4,0.493
0,0.042,0.687,195418,0.625,0.0,1,0.151,-6.942,0,0.0284,104.027,4,0.866
0,0.179,0.579,207187,0.573,0.0,1,0.083,-5.991,1,0.0292,76.02,4,0.637
0,0.214,0.638,196422,0.634,0.0,6,0.0866,-6.474,1,0.0468,92.097,4,0.473
0,0.593,0.725,184080,0.437,0.0,6,0.0842,-9.602,1,0.0575,83.985,4,0.759
0,0.00275,0.336,201867,0.758,0.0,5,0.189,-4.187,1,0.0451,77.807,4,0.236
0,0.018,0.536,218813,0.817,0.0,2,0.0498,-5.285,1,0.0473,170.877,4,0.525
0,0.353,0.791,166787,0.715,0.0,7,0.115,-5.809,1,0.0377,112.027,4,0.593
0,0.0275,0.44,234187,0.889,0.0,8,0.143,-4.723,1,0.0462,166.074,4,0.409
0,0.38,0.665,222400,0.621,0.0,10,0.119,-8.571,1,0.0524,147.975,4,0.632
0,0.163,0.47,183200,0.852,2.04e-06,4,0.281,-5.874,1,0.0933,168.063,4,0.773
0,0.65,0.617,225360,0.468,0.0,2,0.141,-6.908,1,0.0291,119.921,3,0.333
